src_ip,dst_ip,src_port,dst_port,protocol,payload_hex,label
192.0.66.2,192.168.50.11,443,56848,6,170303010a5e66b1e09df233b28b3d7025d3bd8939d9039f79e9cf0e75a7518259c1bedcc1960ea4843d309d4c297ac46739414324589837fd07802315bbeedb4d7a3327a2922d401a0b4720278ae767fe2a75772010c192d32a912495de39bcc697d7baf129102738ee689bdc31661401671600cbfd13c39e87026e68253848,0
192.168.50.11,142.250.189.1,52200,443,6,,0
104.18.34.222,192.168.50.11,443,38868,6,3a5eb5dd2a70e49b10bb7251abd85454e7ec58235e2d2a2346796626ce4536d3a19c8d5561c43ebc68715ae13495b5c96c0c3577778647a019a2f74f1dd5413d04dcdbb18de13f480177606d9af3d6a3cc265da4a42b4a00097fece242c49638256518df406be2c234130fa4c8ddbd558546dde16fcbe7110786ec4aa0b5855e,0
192.168.50.11,54.174.31.84,37562,443,6,,0
192.168.50.11,142.250.72.150,37880,443,6,,0
192.168.179.179,62.208.114.138,52989,21,6,55534552,1
172.217.14.110,192.168.50.11,443,49346,17,569f9c287efd124aa6592bf4615efe9d828acedff1ae04da87593bf1c46d9e05,0
192.168.50.11,35.201.101.243,47042,443,6,1703030013d70e2909cb01f1674257a5a30db9a33aea0c3e,0
192.168.50.11,172.64.41.4,44258,443,6,170303003351021954a4eb1d66a941b09f256a801c59512bdee0207494db1b79be762ed42cf91c907399417835bf8ea3d7f9d31060d8e110,0
192.168.50.11,34.120.237.76,41474,443,6,17030300ee513788376e6b536eb8afefbea45d76aa53babd3cb317b211fa388ab210ab5b6809f2b9562f2d33ce1c5ee1e73102d3f7a2430a5f79c239fba00d60dbd6b32eb44bd0ff82977b8f9cbdb1c7146cb3c38f4e0b905c4cd115244f2716665eaddc162ad6f59b19fe0da2de97953bf17318ddb2204f7864ee461294edb2,0
192.168.50.11,143.244.50.82,48900,443,6,,0
34.120.208.123,192.168.50.11,443,35582,6,,0
192.168.50.11,142.250.72.162,38688,443,6,1403030001011703030035df3649e587f51239f3fc314c47268e21920c6ffc0ce820e7d1d1b49fca6c3b1ea7efe4022b6e4e1dcdcbba6c9b22f3529e0215554d,0
192.168.50.11,18.154.144.27,60934,443,6,,0
192.168.65.178,45.95.68.163,20356,111,17,7c30302030312038362041307c,1
192.168.50.11,54.76.220.32,33820,443,6,1603030046100000424104e1a17eaa0b9e67d8690fe8cc1c176eed576fc420515f4a60e549e38bc8537415b48c63e06d35774ab1b29736bd365f10082d273c9b0affc9e12c9fd46e6dacff140303000101160303002800000000000000002529ea8cc7b8b18baed87dc9d9b35e82ab23c45dfeb695e8ac8fcba3eb6afbc3,0
192.168.59.44,200.6.138.192,56032,3000,6,2f666f726d327261772e636769,1
192.168.50.11,173.194.12.135,48494,443,6,1603010775010007710303e582b2c9f8ba8b5f3503624850070518cd6bd9a7fae5a513dfd08c5c927e9200203fc1733c34ee79d80d1072ba0a11162efb663fe6e0c56a7d5c2cb814a624b6b60022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f003501000706000000260024000021727232,0
18.164.174.91,192.168.50.11,443,55296,6,510bb5f28299ee6c95fcd89a04dd86afaf1fd80079432047bdbab2cd5d814074982f3f4b66644d660ba5506161f1a5d0e2bd0efaad1881394bf8a7dda36ba7da8d367fdc470d2cf0d5e8bc5684529aa00aab3ff7e52a79e1c9c219ccb9e20bddddbfe0869f1f78836f5e665e47ebddb767d1b7a91d12ccbd95267b8445588548,0
192.168.50.11,172.64.41.4,55426,443,6,170303009a88a5ed22971d378895967249d83d53b068cbe2b4f4200b3cc0c8f923d8e770309fbbaf474cdd9d5235847cbd490f8aefff59df701d16cab91a62642f5841d598f377836d4f7e3bebd86adb9bc943bdf68aac7e8c8e58f09a06c979c945bedb7a709cda79924c7f0716e6923446595d81aeca0edbfce416ce0d708c,0
18.65.25.87,192.168.50.11,443,33520,6,1703030255d8b0d453b95c4b1e57eacf9be62a4ac0e22a9bf6ada74bf45fd9b2efd20ab1977f31c92ee2158cbbefa6b228e08450d387ff812448c1d76a2a4101ad5a87086457610212a7ad8e325fb1cfc26a1daedb54030d5d052e90e3dcea41ad5e287a48cb30060cfd88cfc5b77cda2b2857003712c5dcd9f0ae9f557c57ed,0
18.164.154.118,192.168.50.11,443,58600,6,1703034011a22c8402188c2fe3ca010d0412ee680205ccaacdba581029692942e3281c1623ccf0e8a48d409e501157f53030339cca6ef5182c00fc8c9e9968fe62dea67b2b5ce82b8b07025c45832be6c69ec5534a1f63e6847a48be37df9e0adf07b06bc13f77c14b6e64a46f30a93f5629c9407735680f3229f640c3819d69,0
172.64.41.4,192.168.50.11,443,55502,6,17030301ee1ae1ad842436553d25ef4da20d4a299b489cfa51a9b2eee6d3171a979d63ba1483d54a6a3c7fa1a523aa0dbc4f106fea223f69d882afd0736904985d401a682078dd03c445bca43d9387c3182a2def1c27c08c0772cd7548e0c62edd3e4a5fbd2c6de364956cdeb7a61fe2745f37ffaf7e3060f9c96f47e9267591,0
192.168.50.11,3.169.231.12,48520,443,6,1403030001011703030035820df47a4b53001431c2677facc300887a21fc946aa155c7e722b686771e0e5e22fb19ef644998b356ab6386dcdd1e4c59fcba6e2b,0
192.168.5.4,74.196.84.177,30157,3535,6,524d44,1
172.217.14.110,192.168.50.11,443,34982,6,17030300228663c40c723ed94bb5c9ef1f7d1c5ab52e9acc562012b47201431ab2decb27305e30,0
192.168.50.11,142.250.72.162,38688,443,6,17030300579950059fef7991e3f9bdee3953f3c38daf2a441cbaf449c314809cbc9a46faf23ff5de4228103d72071ddacd35ad30e0a63354df8fbc12d358209ad47551cd575929d2876318a94db3c733be069c024d6e660c23e9de5f,0
192.168.94.16,134.148.82.124,18796,53,17,7c30377c617574686f7273,1
151.101.2.114,192.168.50.11,443,36762,17,e600000001038f191d11a141ffc4a5b7b3bb692446f755a92984a9433600a60ba8629c708af37a2e6aea401a7a54d3c6357c95f78a6568fd5dd9d24c31117290c804cfc40c1cb7e206ba8f3a47a4b225638f9f3186078decea70e3284d32e88911086725b24ae57fa1dcf8fd97aff503d5312eb1dc650136e23de8d2b66de397,0
151.101.2.114,192.168.50.11,443,49204,6,975340cfa88135a1198f4209166539a2eb7ea3f8307a2fe3627f443922afc94f02b960f8f645fcbfed8dca75764f24c70e254559a3250f973df75cfa9168d1eee12d8769c5b80081025cbd456c87417d917620ee1ae966f70b96bd9c57fa8cd23f3a8c8dcfea6fbe0f0dd58da13ff8f6de3d854f9170f342a9e420e498cc9cb4,0
172.67.41.60,192.168.50.11,443,50646,6,170303056a9c01796bdb678e578960bcf7a48c0d573235e7eb76bf66dd5f55f2d5538d84c0153b9112b0df53bed914fa52e82551ed0e35ab3b0a28b133cd8e00b164f1b99f1d0e69d4af10a287f712746e5af85b31bfe586b24e6fa27c8644d72e69bc7ae059f320ea9eeef29e4cd3be87ba27932482f0acde88f9920d40e967,0
192.168.50.11,142.250.72.168,43802,443,6,,0
172.64.41.4,192.168.50.11,443,44258,6,17030301ee44e57b27858ea916094cfc1091b4ee7b61b97b59c0581f4227755d5fb1ed30284f6372f2576630148b340fbb009587b00b21a659cccba3e2a4145afcfe1fb6e8b9884ddbc7a2369a46e4b1c07337fa62affa647e028b277721052534a06f09ef7cc5610165efd94e43f87190c2c229a9a251911da2d15cdcd24a5e,0
192.168.40.185,176.234.17.209,512,65511,6,757365726e616d6520746f6f206c6f6e67,1
35.212.31.229,192.168.50.11,443,41576,6,065003994ed108a1c54f411afee760bced7c16d8af778e8acf3ba81f6c6d659bc724e841e57151c6bf8edf82d4a3f41a3915064415bb7bf08775daac8d6360804b3ed7ec1669592ad0dbe22f263f239f11f73a185920b46245b331f372ac2df083a565d1c8a1e93c375a61b9d7461192068df25a9758017c3f5206de2134b604,0
185.113.25.51,192.168.50.11,443,37424,6,160303007a02000076030330e4c5f8a97011dd0812141c5b76159cd6a8c6a4cb5c4ddccf8515a7b446584920c92a6d72ddfe0e39e4b28a12ba1cd219b524f25e4441f6dddd7cff01f7ae047e130200002e002b0002030400330024001d0020cf7f832ff1b8219109cf3de7396f6f89118acba7dc7f1a6deda74ee3bdd7311f14,0
173.194.12.135,192.168.50.11,443,36986,6,8afa6d33fc7df41d7fb6a2d1dab7f67ba1d2cdcc47b8720f56487fee3dfb0546d0da6804d6f4fea2b0ca52a505659e77edd742ada25dacb290dd86815e85a9cfea48ef164abbed9559121585e51fe3b15d942d337f2a63cade95030324ca473d895f1ffb492f726582f8973b86087f5fa854cb9fb782a66a2fd7eb9cbb4ef0d3,0
192.168.50.11,69.173.154.8,36066,443,6,1603030046100000424104fdc059c92a37eb217fa7c0c75e2395f868bf0201650608c60822591f864757f625f24da34251dff069882131e29c5db55b64067c67973cb0cf19bec1aa5afa9c14030300010116030300405cef3e7fe121e52ccd6aa63e6e2378c8b5d08137987bcc42cd8c2a8215c36bbf3f0b72aae4d179514ac0,0
3.168.147.12,192.168.50.11,443,33348,6,5852a8ac054960da4ab718a4b5bfe8df4e92b2fe47a1674994ee0bd2f56cce50f7ea318d3f7eecd108f3974052ed37f2a46602abd6624e7fed440311de7542af751ef77c0368dc3d0be2d26fda4b8ba7705437bdb1b4c6e8f0e38f1beeaffb3ad9b26e4fa2bae26153c66a161f06f4032923a3b5c9c00cfcc5153203b7f0ea3e,0
74.125.137.155,192.168.50.11,443,49352,6,170303001a731dd170ffb882b6011e4f030e6a5877705c4292fe20466a6d8a,0
52.8.114.4,192.168.50.11,443,48554,6,170303003bcc9e4fe8450ddad8be1e9fa5f137e296c78d8ad6f6de192d5f544353e5c7e4f32ad41f26a0440ae6de25cd0202e487971477f38770882c5b89c767,0
192.168.173.156,84.226.254.29,18758,139,6,7c35437c2e2e2e7c30302030302030307c,1
192.168.50.11,74.125.137.155,49352,443,6,1403030001011703030035f2b1bfb80fa6f457750ad720d346b2ba2b4fea5d1603e955e5ce8d1310bdfbf6df6b2dfa1d47ef54df6548e255430baf9dff6a3528,0
192.168.50.11,72.34.249.211,55242,443,6,,0
173.194.12.135,192.168.50.11,443,54889,17,5b36addf79cc4b91a21f31e74006a6e5269851017e13d2c505a0cb59c01670bcfaf392976d716efea1251af7d10f6324d1fb25557191a73eb7e2222ab37f3f7fdc4c97144f4bf684d4ef41e6ecb061c2d1d868d8b806f05ac7231783af7dc6ac8972d86eff8b83cffbf9e7dbb73d64b7ac6ff5ddfba8dff8b3f81428a7e532ee,0
142.250.176.6,192.168.50.11,443,41382,6,170303001aaf7c478be37e9a29a7e9457c6639f08d5569de7d67181d872448,0
192.168.50.11,3.135.40.45,37786,443,6,,0
3.169.231.104,192.168.50.11,443,53096,6,1703030039b14f2cbb1117c520ec8d99734cd59dd203d6aecfa21138fe7f3cfd28ec9722d04318420812f5224c65618095b81274ed4b1af8bf7c591cb199,0
173.194.12.135,192.168.50.11,443,54889,17,5536addf83abf403a7b4ae8cc9830959057fa9ad745754879ec27019ce69cf6b2c11c6e833a1d76ea28bf5810cbd8e8fe3620437296ae0eefc68b3fe83dc469c38a07e1c13bfba334fc81ac30e9fbce001fb04da1687150dab2fa59d9647359106e6c9ce96dfa3acbf092ff0c218e37c8db3b27dfcdcfa7e7793356447be3798,0
192.168.50.11,18.213.8.208,41166,443,6,,0
172.64.41.4,192.168.50.11,443,44258,6,1703030037053cd1b20cb27183d530a76357c1439a564d94398830c844f5c386bd16b2a46c4cbc52f649bb707652af2cf012eb09e5eb3b76f585fcc7,0
172.217.14.110,192.168.50.11,443,34982,6,,0
192.168.50.11,172.64.41.4,44258,443,6,170303009afc97c99a8c1ed8cf67426bd84f711bdc1e82a91b98ea7ed399c61d956fe85cbe912b1498c560ff3b623f65f310087683a5ad9ef36c5d2409c779a64d9dddd24256347ad88477836d0cf197dc5b1e8cb7f76d8e651a4c8f5066873d18f77b667fd0b24217ee953c5f1a0643b518782120995ea6dec9adbb68dfbb02,0
192.168.50.11,172.64.41.4,44258,443,6,1703030033d3808fc2cb03db8bb53fe3308759e7e8aa4c24849ab9057e8c0795e210d3caf5a556f4ef43b2049afbc6db8d08588069e1cd6c,0
192.168.89.118,135.8.237.205,7807,1417,6,7c30352030307c3e,1
192.168.50.11,131.153.52.72,54872,443,6,17030302374c5edb1b52664a908aea61736bf7f30ae20f1a664efa350fc3ad03eecfadc3dda90c756c8bda47e42d13df5f2a1645ccc1fb28d9df7c38296984568484163b89515b81010dc9dfb9e0adda12f864f0a195c7e16a922eae5c3e4e4eb135761229aceccfaf186468770c929bc3f73f7111a89311fd70493086f2ae0c,0
192.168.50.11,172.217.14.66,37528,443,6,1403030001011703030035e5f13bf6f88a6a28680a5d6f2b738c199ce7fbd542351a1da83d89eec65abc89c2375b7c3bd040bdd74e7c22b254a419d54e7bb0ae,0
192.168.170.148,103.221.202.195,35534,4956,6,7c30302030302041322033302038312039462033302030442030362030392032412038362034382038362046372030442030312030312030312030352030302030332038312038442030302033302038312038392030322038312038312030307c,1
173.194.12.135,192.168.50.11,443,48494,6,c555c6bb9c3ffbdbc34f92a745e65541583f7e9733d68ead1e13d622e5cecfd1df0f9b5067e8401ab50d256df412ee371469aa7915499ac49404c57414fcce00fd8bdca3c70a26472d26381d524d0d22e557f939e979c25df34999e656a1ba26674861d9bb0b35e6b9c00a81ef8f64d5b22e91b9904a129e8b094eee6915d38e,0
172.217.14.110,192.168.50.11,443,49768,6,22b4884fb05b852ab84329fe025cbcf72dc1a1ad7ced20be194bdaa762d754f21fb6a7f0202046a53f854572e4ab744fc3771514b78d302a05f091e6097018f3b0a175943e39304927a14dac75c0f21124f93e0a242e873a7ca45e3d7cd8638104b06100b1c9b778099514f082e25268c0215d0e76b7fa09973348e0e37f5f8c,0
192.168.50.11,69.173.154.8,36066,443,6,,0
192.168.50.11,74.125.137.155,49352,443,6,,0
54.76.220.32,192.168.50.11,443,33820,6,160303006c020000680303aeb68bd54f00f11eeb75960a97ea3ce468ce8bd271e0103d23ad09d9034704b7204d6c822343a3517f38f48cddbef3ea0e8f60fd53190d22cc7f5017ed1ebd3532c02f00002000000000000b00020100ff0100010000100005000302683200230000001700001603030eca0b000ec6000ec30005c2,0
173.194.12.135,192.168.50.11,443,36986,6,85af0ced93a411eac854b792ab4b809d373bfaa5fb4beff8e54b23693bd439419b249fb033817a2095543f68cecff2dc81310a2093561671c1d7bd0c376839e10d01d69667c1a35b3078654ee283300ac3d39903d0ba1c8d16e3ab33cf2238687905256f5be5f5a06fd7ce48b66bff026d8f67aea40b07ba443e73e09abca5fb,0
192.168.50.11,74.121.143.240,44072,443,6,,0
172.217.12.129,192.168.50.11,443,57276,6,,0
34.224.241.14,192.168.50.11,443,32960,6,,0
131.153.52.72,192.168.50.11,443,47770,6,,0
192.168.50.11,172.217.14.110,34982,443,6,,0
192.168.50.11,72.247.234.254,47764,80,6,,0
192.168.218.104,40.110.60.216,21955,139,6,7c30307c,1
52.34.121.72,192.168.50.11,443,40492,6,,0
172.64.41.4,192.168.50.11,443,44258,6,1703030033ab5d39acca5c1493b39092c665bf665e36f6ddd8109d0f6200532267e7079b49c982b92529d91afb78888986a499dbb2fad708,0
192.168.50.11,172.64.41.4,44258,443,6,1703030033af358f8b9a63d1a5128bbc1f77197bddc698d8ff21a8fb306c883be8fb4945ce55c36e050869ed518dbc3a52a78ba5023ee85e,0
192.168.72.242,148.106.3.168,59511,35042,1,6d616c6963696f75735f7061796c6f6164,1
142.250.176.14,192.168.50.11,443,56848,6,,0
18.65.3.72,192.168.50.11,443,54914,6,,0
13.33.21.75,192.168.50.11,443,50858,6,,0
172.64.41.4,192.168.50.11,443,44258,6,17030301ee105c9ba4a1693e84e5c49c463a502281b0e0d4074e859fa2329e42c020ecdf8f28f81d463cbcb3b12ad6502fd6e0fc196f0c3aa753c378288915113e7c0e4dfdfa23d4289d16a58a90b46f04d6ccf2f982254b894e8edce43805d667d91e2ce7a6c09963066836723b8a503de9a078f7d197799d3862449b99dcbd,0
173.194.12.135,192.168.50.11,443,36986,6,170303001f9af988b53ce247ca3c78454af142fdba03c6fdd02a9df65880c9de8e357c67,0
192.168.50.11,35.244.154.8,53266,443,6,,0
192.168.94.49,202.52.133.248,34127,26110,1,6d616c6963696f75735f7061796c6f6164,1
172.64.145.17,192.168.50.11,443,56588,6,,0
151.101.2.114,192.168.50.11,443,49164,6,1703030443cce7fce5c1113105514fdcf642ff8d9efc60511979ac11a1437d89a750d182e796bb22954360c2f41b0c8e41282b7e7f53067cc4c5c43143fafa24a8a89b1513523b4107516ff0fbd4985ef5eecfcc263bb4e6af7458304284399f61aaae8bc979e670f8bfb35a1ccecbf2488570678fbad9f1686a60fcf7876d98,0
192.168.98.126,32.163.113.102,58573,515,6,7c30307c,1
192.168.50.11,74.119.118.94,40352,443,6,160301076701000763030378413abfdb7123bcd99483baf8058c6c11925f9f289c965e2e6901e071b5b04720d2134d0ce7587b3710a427e1d9de6ad6e779d8779f3bd12f5dc6c7a718cd7dc40022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006f8000000180016000013737370,0
142.250.217.131,192.168.50.11,80,36662,6,,0
192.168.50.11,35.212.192.196,38048,443,6,,0
34.117.77.79,192.168.50.11,443,34968,17,45597229a3cd429170f0551664c38e7d860d19b4f55aa4abc96cf2fa99accd6de7e2ba3fb9761647cc98f2024456ced5c910fec7908013ec845d11e0817b72df3f8088ce7108fe0920e86ad8f4c70f1186d71dac2fa6a010bed649174801f3ad7dd0c1ea011f79b4ee2e74bae7dad23a29c97d06f72c7385416fbbd00328230d,0
173.194.12.135,192.168.50.11,443,36986,6,d27af2b51daf176307ff536be224dd6ddb890ab5cbee62c6a710fcfe515609e129432b10b46df13ba81638f4946aa6183c9bd776d1020e7ab9aac706073c7e13b517ec351ca872998c2afb416d4be80e527a9d9a615dc028d39e750f04fe844b3356c9f3fab3fbf1bd30d6870cec51cac9df052cc9ae41dad9db3526a76b4421,0
192.168.50.11,35.71.139.29,38546,443,6,,0
192.168.50.11,172.64.41.4,44258,443,6,170303009ab928dfa790d43a2fe666d6dfc3ff13c4b2183ee061dbacac3feeac1fffd9f9b6e97852c19b0a6c72c72eb05dd1022b7bd5085f0e66d91df8954d5de9331ae641ce1fa6cf048d463ad4325def7d868d3592747b9111f186a9be30d2e9950b95162c29c31e25e16a7779f8e1eae70c8bf8aec5df9940e0d293a3a236,0
192.168.50.11,15.197.193.217,51572,443,6,,0
34.117.239.71,192.168.50.11,443,40010,6,,0
192.168.50.11,142.250.72.162,38688,443,6,,0
142.250.176.2,192.168.50.11,443,58298,6,170303001adc878fb9619912d70aa79001fd2d4028d2de70a7c9d623cf8dd4,0
69.194.240.13,192.168.50.11,443,43458,6,516cad9ecf893ed392186249266a3256f28114a735ac46d9be914ac38a5584d828838ff849d4a26e374b67c001284962766ba750158ae430e462648d9632833d7aad08aa4fc294ea0160de497ef0519cc39661b6c9c37ae354f7e563778a4fdb921da5fe505e9af4dfcfa4f93a79b3fefbf983ddea07636b02cc72abd5b805ba,0
192.168.50.11,142.251.40.46,41071,443,17,ef0000000108e9d0af0f289231cc03838c8f40163e59333a3da7a1ca8bc66dd67a4b60407ea6334a552b,0
172.217.14.110,192.168.50.11,443,34982,6,1703030573998e6a198f3ff57a1529c2fac4d9060af9c5a7b81297f4de00963238de0dd00c8a75a80a4b540b285bfbe0a755952e9215bf682f4ecca9aed302e11c30620685d4b164ad6ff7b9ba88ee488d4e22790edca94df8f14209b6ac2e1801b8b744009b07db91af992951047942841e8d9512f2c23efc8a7cf1f3fffea6,0
35.170.209.154,192.168.50.11,443,33706,6,160303006c020000680303b019f04c45ce494ab5b1666384a37d09a909118fcc9438a5685f16fc83c6789520760c36cf5c75d37d2bd56f3d35ff54fde69348c9e4af94a9dc81a9284ff88690c02f00002000000000000b00020100ff0100010000100005000302683200230000001700001603030ed10b000ecd000eca0005c9,0
192.168.50.11,104.254.150.241,41306,443,6,,0
35.244.154.8,192.168.50.11,443,34250,17,55da078d9fb1823c004837cd98637feca9ff23a930c3f084ee08bc4128346389783cc19a165f4883b0e00b45cdee80922a0456f897a04cc8ae5f143a498fc5d1a1474f0c3adb3aba6b8cdfbb12f17d99acd22869ef7a6e8c09216e077d9daae953585b2f8f28278bb4c4a092ef098765596a3e675b8f91b59dcdbf8b97a462f2,0
192.168.50.11,173.194.12.135,48494,443,6,,0
18.164.173.26,192.168.50.11,443,42596,6,c0adf538d9a8f07c82f4ddcf0a407783910935d1a3aca8b89d290c0cd9357724fa4abcb97832e14c15eff9f8bb9b115aa71811d4414fce7b8f7569191426aa71d8cd7757cfae8cb308166cbd474bde5b37f31f09b89abb6ffd1455de9814609c03d650d9b402aad710bd8ccac239aa33c1536a90ca0dd271bcab9c933a07ef09,0
192.168.50.11,35.212.31.229,41586,443,6,16030107630100075f03037f38065cdaff09b94a03fce9c12c2e84ce962716b0400615fa6498ea9ac378cc20d91117734d4c550e585b5740012d5bdfad436a803070768b85e9816b05c8400c0022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006f400000014001200000f73796e,0
172.217.14.110,192.168.50.11,443,49346,17,499f9c285f070aa5542fe200c6f906ee0e82ec812ce06bc1657a55db2a7637956bc61eef0a414f6f28e4348cc21fe6a2b7b9ba1468330098f0f276d31de208c873f8dd040735af48f4f12fafcc9aa5f60f5f28cd9d5155dec602d00c877b9192b83b07b21252e28da2461117232cdade27f29db5ae590784197a838e4f399875,0
35.212.212.222,192.168.50.11,443,49640,6,17030302279a47eebfe436d1c28407a5621a5fba75acfbc0fb1378a467b15a60700019871c3303fe9b456380de378c98265eb30ff70319685a22891389ef6c56172bbc60983764c5b4dcff1bf32d93a152d8932da3c8670db598ce4f5f9d4a233149597567319cc6b2b8186adc080127769a80c4710d59661aca3a382040a6b7,0
192.168.194.90,161.9.104.12,8438,53,6,317c43302042307c3f317c44422042332046467c317c43392043442038307c317c43307c,1
3.169.245.200,192.168.50.11,443,50514,6,9ef72788f6ac7adc657d5fd19b1269d6ac00f96b15bc42bd63aa3eda611e4ad2eaf7e173de06cae660984fca381a5447c15be0e87e4ad71e83e740ab386cc66f70b4be7363ae9465810b80c7074b7dd2bf684d95093aac1533c6beca35b2297dd6421b952319baedb5cd60cc1eae5197e9c5164ae5305ece46eedbfcf7e2b95b,0
192.168.166.6,173.122.246.29,33811,42,6,20,1
192.168.50.11,172.64.41.4,44258,443,6,170303009a082a6ac44ad4e350fa64a4f85e1623e3e70b86300048c3c3785ed4da3cb22a331339877d4eb838088137c85111a864f7cbc9de810859879ffe53f25769f6599c2f42abcc49535c2f5bb89573ca7c393cd1ba10dda7e4c29efb684971d80bcf841a25a19f17d1a5a14b52941b6b88f79b34a4f0ad7f331e97c78818,0
172.217.14.110,192.168.50.11,443,34982,6,,0
104.18.27.193,192.168.50.11,443,53970,17,417b926e713d16f01a97031b291a94558aaa303a09342856de6793b052a75161de659ef344ba05a5d1d987d2bef43e81824b993eab1662fe03c299b1d343c5020513a3ef5f44793ce823ca235fec32dff8763e06ba83f9ff432c444f70b0217fd755d45e47b18f21bfbbc4316fa60d2dd764d9324a6fdb2dfbc898c8a2e3d55f,0
192.168.50.11,172.64.41.4,60274,443,6,170303009acb75e86955732dba7a926543c228a8f23514a57febd889f5c66bde66e413989f38a0af9027bca045e89d6f08b60f5ee3947c12d8a0d7deb41a5813e91f5163d7522db3a116ea880c84e4b19da9505dae58cb13216756a9fa629540a0406bba4443873aa18f5a30660626370132e08a23f03d560ed38ce652234881,0
54.76.220.32,192.168.50.11,443,33820,6,16030300940400009000015180008a01b4919ef6e0b510db2493f268dea2dc63a4dad95fe54698ff7caec3e15691709f4254e062ff167f91d50a59ab98edc53c23757d0402702762407ca781c97b924244544260749eb16c9acbee3f00d47d0a34d0b82092759e31a85fc8a019bbc10c8588fe02aaf38602f53fa2391d005321,0
192.124.249.36,192.168.50.11,80,43352,6,,0
172.217.14.110,192.168.50.11,443,34982,6,17030303f451d85bd6b3114de7c84f52f6bfe9cf236ef012aebd8c1299f3c37f996a1e87cbbb1fd6f150c0184edb3cf55269a245de8f23125bcf7a04fd13aa156a690b7f069aee97e5b8acfd414f9de2b0d1f09e434e4d7c5cdce29f44953013d62278d4dc596c62f2d43c11275d7e522bcb168d0e8a0ea50a8ed5a9f029803a,0
35.212.212.222,192.168.50.11,443,36390,6,58e07189fe99b79bef6f3a382c2cc018dcf8781dd49c6c38f1275ef11a18635683c8e642bb4ba414743bc6cf6ad9bb864563c7e4704f708e73bb8f042263131ba3739ab9459c9e93180e2b6ce960db14e8dcdd16ea918d951f8ca76fef956e9e314e5472988424bf099960c9b87e29080882da65db6ac04b22a789e21af198e6,0
216.137.39.103,192.168.50.11,443,37654,6,c68c561cafab9f362d32e49184be5d82010b3585bec01d1ea0141711dd873404b87dff74f3c5b450a3a62bb9cedbcc0b80044d9631b3d947c89e4f923f81dd7173e6aa334f6e4c63c700a01dcf8901b6bb2666fa60b556dcc4c64b8ade95ad644738d5d2c4a2348c96f18288a5cb58ef90136bb608dc0f62cf728a69ae314b4b,0
192.168.50.11,142.250.72.138,33110,443,6,,0
192.168.25.136,183.227.79.122,56448,25,6,43726f6f747c30392030392030392030392030392030392030397c4d70726f672c503d2f62696e,1
192.168.50.11,216.137.39.8,56220,443,6,170303001356f3814f9d61bd30e837d5d71bc0628af95415,0
192.168.50.11,184.28.81.133,54956,443,6,,0
192.168.50.11,172.66.42.247,43024,443,6,,0
192.168.50.11,173.194.12.135,54889,443,17,47edfbb669637cf89763d773049c15111358ec03335b192a44ae563a307c6b6e6d,0
192.168.50.11,18.164.174.91,55296,443,6,,0
192.168.50.11,35.212.160.220,60818,443,6,1703030022d7c30b4626608891c3ff927dc7332588ae7e42eb7ebcec55918b85654cd24c241f57,0
192.168.50.11,173.194.12.135,36986,443,6,,0
198.206.157.239,192.168.50.11,443,60128,6,,0
74.119.118.94,192.168.50.11,443,37802,6,1703030132ce72c7589df3ba045adad9ebf4898bea12e537c8bcf4b8e614e55e136aed82c5fcfc3554eddacf733fbdbe3143218761553d222ae7da1b7d4dd8755a1213e1161becff8343635b19cd04e8294b60a65f75b8c648a7ebfcb6a6e7382a43a9b26bddffb9e20a09f45ec5f3e3c9de37e35c8ecbc328ebc0410e4b366d,0
3.169.252.18,192.168.50.11,443,39288,6,c11ece1116c481da7350c25578312a08eaa1fc458fcd0419c1b01cb00af36ccbb1760b20fb6e2493a559f63d1a9293c406c7356f9287f36312321a752358c7e8e808f6b37dd8547822ac75bbc98ad316d85c31ea4318c79a1865e45403f469db2da1746942eeb104a982f61217805b34b35a10c45154f00739312595394ced50,0
192.168.50.11,51.222.39.186,38841,443,17,c90000000109e06fe2c1a64431b46103eb6b5f0042813a72b26556d83e51603e05e7fcbaa5aadaf410a664db48adbbae5b3483131827f3121c15d3472798c788c1564ac34a380e053dea1ef0b0efbfffacf7dcfc702074fa59100da79f95dfa260c1ac3db64b6d9a97186e82855a2fe9c8e6fa7d1cc1d4d4d9cfded76dd05246,0
192.168.50.11,142.250.68.35,46846,80,6,,0
35.212.192.196,192.168.50.11,443,40778,6,8f5365acadd780a3d3ddda0385ba60e9450a1a2f9a5c027a918b8e9698118ad725b5ca5834cbfcf5ee8ec056c3d7e6ee74156811922c9103ae5143656e8c957f7fcecc974c4170c8bf5830748c9ef2535afd0921af4a7100c235f03c6efb86d90eff90221162cbdafc32d0225b2e75a61055156224b2d6b18444e89a232c764f,0
192.168.50.11,188.40.16.220,57230,443,6,16030107640100076003039a44a55db4b6a54f4733269d5d1e265b60a09656baf160c41c439d2a1b1bd1af20f438dd3aeea44998df1238d5325076d131d167bd7768c88ca8eb88b2cde8b9680022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006f5000000150013000010697474,0
